ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score,TEMP_plus2,DO_plus2
132870,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Shawsheen,8349000,Shawsheen River,W2523,MAP2-685,"[approximately 1300 feet downstream/west of Route 495 crossing nearest the Massachusetts Avenue ramp to Route 495 southbound, Lawrence]",River/Stream,,,42.6971169,-71.1439954,15-C501-07,Probe,10-3915,8/4/2015,2015-08-04,1:56:05 PM,13:56:05,Flowing,0.2,0.2,,24.7,24.7,,7.2,7.2,,796.0,796.0,,510.0,510.0,,7.7,7.7,,95,95.0,,,2015-08-04,2015.0,8.0,4.0,216.0,Summer,1,0,0,1,2,26.7,7.2
132871,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451775,Cow Pond Brook,W2529,MAP2-698,"[approximately 1200 feet downstream/north of Bridge Street, Groton]",River/Stream,,,42.6297304,-71.5061583,15-C502-01,Probe,10-3916,8/5/2015,2015-08-05,8:40:30 AM,08:40:30,Flowing,0.4,0.4,,21.7,21.7,,6.7,6.7,,273.0,273.0,,175.0,175.0,,3.7,3.7,,44,44.0,,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,1,0,1,3,23.7,3.2
132872,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451200,Stony Brook,W2534,MAP2-710,"[approximately 5000 feet upstream/west of Depot Street, Westford]",River/Stream,,,42.5975906,-71.4475714,15-C502-02,Probe,10-3917,8/5/2015,2015-08-05,9:25:30 AM,09:25:30,Flowing,0.7,0.7,,22.0,22.0,r,6.4,6.4,,584.0,584.0,,374.0,374.0,,0.5,0.5,r,6,6.0,r,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,1,0,1,3,24.0,0.0
132873,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451200,Stony Brook,W2539,MAP2-718,"[approximately 200 feet upstream/west of Brookside Road, Westford]",River/Stream,,,42.6091843,-71.411679,15-C502-03,Probe,10-3918,8/5/2015,2015-08-05,10:03:01 AM,10:03:01,Flowing,0.2,0.2,,21.8,21.8,,7.2,7.2,,527.0,527.0,,337.0,337.0,,8.2,8.2,,96,96.0,,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,0,0,1,2,23.8,7.699999999999999
132874,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451200,Stony Brook,W2516,MAP2-670,"[approximately 450 feet upstream/south of Route 3, Chelmsford]",River/Stream,,,42.6253944,-71.3890868,15-C502-04,Probe,10-3919,8/5/2015,2015-08-05,10:28:31 AM,10:28:31,Flowing,0.6,0.6,,22.1,22.1,,7.2,7.2,,534.0,534.0,,342.0,342.0,,7.8,7.8,,92,92.0,,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,0,0,1,2,24.1,7.3
132875,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8246525,River Meadow Brook,W2507,MAP2-646,"[approximately 1400 feet upstream/south of Turnpike Road, Chelmsford]",River/Stream,,,42.5943564,-71.3406697,15-C502-05,Probe,10-3920,8/5/2015,2015-08-05,11:05:01 AM,11:05:01,Flowing,0.3,0.3,,21.6,21.6,r,6.5,6.5,,563.0,563.0,,360.0,360.0,,3.7,3.7,r,43,43.0,r,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,1,0,1,3,23.6,3.2
132876,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451075,Beaver Brook,W2510,MAP2-654,"[approximately 4800 feet downstream/south of Lakeview Avenue, Dracut]",River/Stream,,,42.6718435,-71.3444481,15-C502-06,Probe,10-3921,8/5/2015,2015-08-05,11:57:31 AM,11:57:31,Flowing,0.5,0.5,,22.8,22.8,,7.3,7.3,,407.0,407.0,,261.0,261.0,,7.8,7.8,,94,94.0,,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,0,0,1,2,24.8,7.3
132877,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Merrimack,8451075,Beaver Brook,W2533,MAP2-707,"[approximately 50 feet downstream/east of Park Avenue, Dracut]",River/Stream,,,42.6681776,-71.3263353,15-C502-07,Probe,10-3922,8/5/2015,2015-08-05,12:23:30 PM,12:23:30,Flowing,0.5,0.5,,24.1,24.1,,7.2,7.2,,425.0,425.0,,272.0,272.0,,7.8,7.8,,95,95.0,,,2015-08-05,2015.0,8.0,5.0,217.0,Summer,1,0,0,1,2,26.1,7.3
132878,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Charles,7239050,Charles River,W2509,MAP2-652,"[approximately 1000 feet upstream/south of Route 495, Bellingham]",River/Stream,,,42.1049813,-71.4584048,15-C503-01,Probe,10-3923,8/6/2015,2015-08-06,8:55:01 AM,08:55:01,Flowing,0.2,0.2,,21.7,21.7,,7.0,7.0,,990.0,990.0,,634.0,634.0,,4.5,4.5,,53,53.0,,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,1,0,1,3,23.7,4.0
132879,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Charles,7240025,Mill River,W2530,MAP2-700,"[approximately 250 feet upstream/south of Miller Street, Norfolk]",River/Stream,,,42.1217687,-71.3654398,15-C503-02,Probe,10-3924,8/6/2015,2015-08-06,9:53:32 AM,09:53:32,Flowing,0.4,0.4,,20.9,20.9,,6.5,6.5,,508.0,508.0,,325.0,325.0,,2.3,2.3,,27,27.0,,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,1,0,1,3,22.9,1.7999999999999998
132880,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Charles,7239775,Bogastow Brook,W2537,MAP2-716,"[approximately 800 feet downstream/north of Orchard Street, Millis]",River/Stream,,,42.1870159,-71.3758224,15-C503-03,Probe,10-3925,8/6/2015,2015-08-06,10:40:01 AM,10:40:01,Flowing,0.5,0.5,,21.1,21.1,,6.7,6.7,,392.0,392.0,,251.0,251.0,,3.8,3.8,,44,44.0,,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,1,0,1,3,23.1,3.3
132881,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8248375,Cold Spring Brook,W2508,MAP2-651,"[approximately 340 feet upstream/south of Clinton Street, Hopkinton]",River/Stream,,,42.2247791,-71.4776709,15-C503-04,Probe,10-3926,8/6/2015,2015-08-06,11:27:03 AM,11:27:03,Flowing,0.3,0.3,,21.8,21.8,,6.7,6.7,,272.0,272.0,,174.0,174.0,,5.0,5.0,,58,58.0,,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,0,0,1,2,23.8,4.5
132882,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8248425,Whitehall Brook,W2513,MAP2-660,"[approximately 3500 feet upstream/east of Fruit Street, Hopkinton]",River/Stream,,,42.2532139,-71.56727,15-C503-05,Probe,10-3927,8/6/2015,2015-08-06,12:25:33 PM,12:25:33,Flowing,0.5,0.5,,20.4,20.4,,6.2,6.2,,256.0,256.0,,164.0,164.0,,0.6,0.6,u,7,7.0,u,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,1,0,1,3,22.4,0.09999999999999998
132883,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8248010,Unnamed Tributary,W2536,MAP2-715,"[unnamed tributary to Sudbury River locally known as 'Cochituate Brook', approximately 800 feet upstream of School Street (Route 126), Framingham]",River/Stream,,,42.3193238,-71.3955834,15-C503-06,Probe,10-3928,8/6/2015,2015-08-06,1:33:32 PM,13:33:32,Flowing,0.4,0.4,,23.8,23.8,,7.5,7.5,,895.0,895.0,,573.0,573.0,,8.7,8.7,,105,105.0,,,2015-08-06,2015.0,8.0,6.0,218.0,Summer,1,0,0,1,2,25.8,8.2
132884,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8247635,Unnamed Tributary,W2528,MAP2-696,"[unnamed tributary to Hop Brook, approximately 875 feet downstream/north of Main Boulevard, Shrewsbury]",River/Stream,,,42.2910744,-71.6885308,15-C504-01,Probe,10-3929,8/11/2015,2015-08-11,7:47:03 AM,07:47:03,Flowing,0.2,0.2,,17.7,17.7,,7.1,7.1,,1394.0,1394.0,,892.0,892.0,,8.6,8.6,,92,92.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,0,0,1,2,19.7,8.1
132885,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8247600,Hop Brook,W2531,MAP2-703,"[east of Otis Street, Northborough approximately 2900 feet upstream of mouth at confluence with Assabet River, Northborough]",River/Stream,,,42.2871321,-71.6512886,15-C504-02,Probe,10-3930,8/11/2015,2015-08-11,8:29:04 AM,08:29:04,Flowing,0.2,0.2,,20.6,20.6,,7.1,7.1,,944.0,944.0,,604.0,604.0,,6.9,6.9,,78,78.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,0,0,1,2,22.6,6.4
132887,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8248325,Broad Meadow Brook,W2520,MAP2-680,"[approximately 680 feet downstream/south of Route 20, Marlborough]",River/Stream,,,42.347696,-71.5179405,15-C504-04,Probe,10-3932,8/11/2015,2015-08-11,9:58:32 AM,09:58:32,Stagnant,0.0,0.0,i,17.5,17.5,,6.1,6.1,,926.0,926.0,,593.0,593.0,,1.7,1.7,,18,18.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,1,0,1,3,19.5,1.2
132888,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8247125,Assabet Brook,W2511,MAP2-655,"[west of White Pond Road, Stow approximately 4200 feet upstream of mouth at confluence with Assabet River, Stow]",River/Stream,,,42.4276412,-71.4854492,15-C504-05,Probe,10-3933,8/11/2015,2015-08-11,10:57:33 AM,10:57:33,Flowing,0.4,0.4,,20.6,20.6,,6.5,6.5,,441.0,441.0,,282.0,282.0,,4.8,4.8,,54,54.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,1,0,1,3,22.6,4.3
132889,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8247175,Great Brook,W2525,MAP2-692,"[Route 117 crossing nearest the Meadow Road intersection, Bolton]",River/Stream,,,42.4356962,-71.5704097,15-C504-06,Probe,10-3934,8/11/2015,2015-08-11,11:31:04 AM,11:31:04,Flowing,0.2,0.2,,19.4,19.4,,6.8,6.8,,690.0,690.0,,442.0,442.0,,7.1,7.1,,78,78.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,0,0,1,2,21.4,6.6
132890,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8200000,Unnamed Tributary,W2524,MAP2-690,"[unnamed tributary eventually to Elizabeth Brook, approximately 725 feet upstream/north of Stow Road, Harvard]",River/Stream,,,42.4768312,-71.5654205,15-C504-07,Probe,10-3935,8/11/2015,2015-08-11,12:08:02 PM,12:08:02,Stagnant,0.1,0.1,,17.8,17.8,,6.4,6.4,,270.0,270.0,,173.0,173.0,,4.1,4.1,,44,44.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,1,0,1,3,19.8,3.5999999999999996
132891,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Concord (SuAsCo),8246875,Nashoba Brook,W2527,MAP2-694,"[approximately 4000 feet upstream/west of Main Street (Route 27), Acton]",River/Stream,,,42.5267785,-71.4134214,15-C504-08,Probe,10-3936,8/11/2015,2015-08-11,1:04:33 PM,13:04:33,Stagnant,0.5,0.5,,19.3,19.3,,6.8,6.8,,660.0,660.0,,422.0,422.0,,3.3,3.3,,37,37.0,,,2015-08-11,2015.0,8.0,11.0,223.0,Summer,1,1,0,1,3,21.3,2.8
132892,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Charles,7239350,Hurd Brook,W2514,MAP2-663,"[approximately 800 feet downstream/east of Webster Street, Needham]",River/Stream,,,42.3049376,-71.2338344,15-C500-01,Probe,10-3937,8/27/2015,2015-08-27,8:40:02 AM,08:40:02,Flowing,0.2,0.2,,16.0,16.0,u,7.3,7.3,,647.0,647.0,,414.0,414.0,,9.1,9.1,,94,94.0,,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,0,0,1,2,18.0,8.6
132893,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Charles,7239125,Beaver Brook,W2518,MAP2-675,"[approximately 160 feet downstream/south of Trapelo Road, Waltham/Belmont]",River/Stream,,,42.3900984,-71.1967182,15-C500-02,Probe,10-3938,8/27/2015,2015-08-27,9:35:02 AM,09:35:02,Flowing,0.1,0.1,,19.8,19.8,,7.6,7.6,,1254.0,1254.0,,803.0,803.0,,8.7,8.7,,97,97.0,,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,0,0,1,2,21.8,8.2
132895,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Shawsheen,8349275,Vine Brook,W2522,MAP2-682,"[just downstream/west of the Route 62 eastbound ramp to Route 3 northbound, Bedford]",River/Stream,,,42.5017852,-71.2407158,15-C500-04,Probe,10-3940,8/27/2015,2015-08-27,10:44:31 AM,10:44:31,Stagnant,0.4,0.4,,22.0,22.0,r,6.5,6.5,,736.0,736.0,,471.0,471.0,,0.7,0.7,r,9,9.0,r,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,1,0,1,3,24.0,0.19999999999999996
132896,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),North Coastal,9355550,Saugus River,W2519,MAP2-677,"[approximately 1600 feet downstream/south of Route 129, Saugus]",River/Stream,,,42.4958058,-71.0387409,15-C500-05,Probe,10-3941,8/27/2015,2015-08-27,11:36:30 AM,11:36:30,Flowing,0.3,0.3,,23.2,23.2,r,7.2,7.2,,1026.0,1026.0,,656.0,656.0,,4.7,4.7,r,56,56.0,r,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,1,0,1,3,25.2,4.2
132897,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Ipswich,9253500,Ipswich River,W2515,MAP2-665,"[approximately 2500 feet downstream/north of Route 114, Middleton/Danvers]",River/Stream,,,42.5790278,-70.9915364,15-C500-06,Probe,10-3942,8/27/2015,2015-08-27,12:28:00 PM,12:28:00,Flowing,0.8,0.8,,23.6,23.6,,6.7,6.7,,684.0,684.0,,438.0,438.0,,1.6,1.6,,19,19.0,,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,1,0,1,3,25.6,1.1
132898,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,MAP2 (2015),Ipswich,9253500,Ipswich River,W2526,MAP2-693,"[approximately 175 feet downstream/east of Chestnut Street, North Reading]",River/Stream,,,42.5718288,-71.0962545,15-C500-07,Probe,10-3943,8/27/2015,2015-08-27,1:03:34 PM,13:03:34,Flowing,0.4,0.4,,23.4,23.4,,6.7,6.7,,724.0,724.0,,463.0,463.0,,4.5,4.5,,54,54.0,,,2015-08-27,2015.0,8.0,27.0,239.0,Summer,1,1,0,1,3,25.4,4.0
132962,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Deerfield,3316425,Dunbar Brook,W2286,DU01,"[west of River Road, approximately 1400 feet upstream from the Dunbar Brook Dam (MA00222), Florida]",River/Stream,,,42.70347188,-72.95887989,15-D500-01,Probe,15-1024,6/16/2015,2015-06-16,10:11:59 AM,10:11:59,Flowing,0.4,0.4,,13.1,13.1,,6.4,6.4,,23.0,23.0,,15.0,15.0,,10.0,10.0,,97,97.0,,,2015-06-16,2015.0,6.0,16.0,167.0,Summer,1,0,0,1,2,15.1,9.5
132963,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Deerfield,3315675,Cold River,W2222,CR01,"[approximately 325 feet upstream of Mohawk Trail (Route 2), Florida/Savoy (upstream of Black Brook confluence)]",River/Stream,,,42.63256876,-72.97439535,15-D500-02,Probe,15-1025,6/16/2015,2015-06-16,11:19:34 AM,11:19:34,Flowing,0.5,0.5,,14.5,14.5,,7.3,7.3,,62.0,62.0,,40.0,40.0,,9.8,9.8,,97,97.0,,,2015-06-16,2015.0,6.0,16.0,167.0,Summer,1,0,0,1,2,16.5,9.3
132964,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Deerfield,3312925,Green River,W2414,GR01,"[east of Green River Road, Colrain approximately 50 feet upstream/north of the confluence of Thorne Brook, Leyden (lower portion of Thorne Brook inaccurate on USGS 1990 Colrain quadrangle)]",River/Stream,,,42.71500304,-72.66972243,15-D505-01,Probe,15-1026,6/16/2015,2015-06-16,12:39:32 PM,12:39:32,Flowing,0.2,0.2,,15.0,15.0,,7.8,7.8,,71.0,71.0,,45.0,45.0,,9.8,9.8,,99,99.0,,,2015-06-16,2015.0,6.0,16.0,167.0,Summer,1,0,0,1,2,17.0,9.3
132965,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Deerfield,3313475,Thorne Brook,W2282,TB01,"[east of Green River Road, approximately 100 feet upstream of confluence with the Green River, Leyden (lower portion of Thorne Brook inaccurate on USGS 1990 Colrain quadrangle)]",River/Stream,,,42.71492884,-72.6693994,15-D505-02,Probe,15-1027,6/16/2015,2015-06-16,12:56:02 PM,12:56:02,Flowing,0.2,0.2,,14.9,14.9,,8.0,8.0,,160.0,160.0,,102.0,102.0,,9.7,9.7,,97,97.0,,,2015-06-16,2015.0,6.0,16.0,167.0,Summer,1,0,0,1,2,16.9,9.2
132966,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Millers,3523275,East Branch Tully River,W2287,EBT01,"[approximately 2000 feet upstream from Route 68 (Warwick Road), Royalston]",River/Stream,,,42.69539254,-72.22718449,15-D505-03,Probe,15-1028,6/16/2015,2015-06-16,2:47:04 PM,14:47:04,Flowing,0.3,0.3,,16.1,16.1,,5.6,5.6,,30.0,30.0,,20.0,20.0,,7.9,7.9,,81,81.0,,,2015-06-16,2015.0,6.0,16.0,167.0,Summer,1,0,0,1,2,18.1,7.4
132967,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Bashbish,1302800,Bashbish Brook,W2280,BH01,"[south of Falls Road, approximately 200 feet upstream of the confluence of Wright Brook, Mount Washington]",River/Stream,,,42.10614,-73.48299,15-D501-01,Probe,15-1029,6/17/2015,2015-06-17,11:13:19 AM,11:13:19,Flowing,0.3,0.3,,13.6,13.6,,7.4,7.4,u,47.0,47.0,i,30.0,30.0,i,10.0,10.0,,98,98.0,,,2015-06-17,2015.0,6.0,17.0,168.0,Summer,1,0,0,1,2,15.6,9.5
132968,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Housatonic,2104575,West Brook,W2252,WE01,"[approximately 1300 feet downstream of the Beartown Road crossing nearest the intersection with Beartown Mountain Road, Great Barrington]",River/Stream,,,42.24776313,-73.28034588,15-D501-02,Probe,15-1030,6/17/2015,2015-06-17,1:00:01 PM,13:00:01,Flowing,0.3,0.3,,17.7,17.7,,7.2,7.2,,32.0,32.0,i,21.0,21.0,i,9.0,9.0,,96,96.0,,,2015-06-17,2015.0,6.0,17.0,168.0,Summer,1,0,0,1,2,19.7,8.5
132969,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Housatonic,2105075,Yokun Brook,W2291,YB02,"[approximately 1800 feet upstream of Edgewood Drive, Lenox]",River/Stream,,,42.38648751,-73.25940756,15-D501-03,Probe,15-1031,6/17/2015,2015-06-17,2:04:15 PM,14:04:15,Flowing,0.2,0.2,,18.6,18.6,,8.2,8.2,,395.0,395.0,i,253.0,253.0,i,8.8,8.8,,96,96.0,,,2015-06-17,2015.0,6.0,17.0,168.0,Summer,1,0,0,1,2,20.6,8.3
132970,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Westfield,3210475,Factory Brook,W2283,FB01,"[east off Town Hill Road, approximately 4400 feet upstream of confluence with the Westfield River, Middlefield]",River/Stream,,,42.32000999,-73.02774999,15-D501-04,Probe,15-1032,6/17/2015,2015-06-17,3:15:02 PM,15:15:02,Flowing,0.2,0.2,,17.1,17.1,,7.4,7.4,,55.0,55.0,i,35.0,35.0,i,9.3,9.3,,98,98.0,,,2015-06-17,2015.0,6.0,17.0,168.0,Summer,1,0,0,1,2,19.1,8.8
132971,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Westfield,3210200,Sanderson Brook,W1458,SB01,"[Sanderson Brook Road bridge nearest Route 20, Chester]",River/Stream,,,42.25418274,-72.94869942,15-D501-05,Probe,15-1033,6/17/2015,2015-06-17,4:06:40 PM,16:06:40,Flowing,0.0,0.0,i,14.8,14.8,,7.2,7.2,,71.0,71.0,i,46.0,46.0,i,9.9,9.9,,99,99.0,,,2015-06-17,2015.0,6.0,17.0,168.0,Summer,1,0,0,1,2,16.8,9.4
132972,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Westfield,3210725,Middle Branch Westfield River,W2545,MBW01,"[approximately 1000 feet upstream/north of Bailey Road, Chester]",River/Stream,,,42.34376837,-72.95334229,15-D502-01,Probe,15-1034,6/18/2015,2015-06-18,9:35:05 AM,09:35:05,Flowing,0.2,0.2,,14.8,14.8,,7.2,7.2,,46.0,46.0,,30.0,30.0,,10.0,10.0,,100,100.0,,,2015-06-18,2015.0,6.0,18.0,169.0,Summer,1,0,0,1,2,16.8,9.5
132973,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Deerfield,3313800,Chapel Brook,W1362,CP01,"[approximately 300 feet upstream of Main Poland Road, Conway]",River/Stream,0.091,0.091,42.4841721,-72.7542118,15-D502-02,Probe,15-1035,6/18/2015,2015-06-18,10:59:08 AM,10:59:08,Flowing,0.2,0.2,,15.0,15.0,,7.5,7.5,,64.0,64.0,,41.0,41.0,,9.6,9.6,,97,97.0,,,2015-06-18,2015.0,6.0,18.0,169.0,Summer,1,0,0,1,2,17.0,9.1
132974,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Millers,3522450,Whetstone Brook,W0293,WB01,"[approximately 160 feet downstream of Kentfield Road (Kempfield Road), Wendell]",River/Stream,0.715,0.715,42.58708857,-72.35718789,15-D502-03,Probe,15-1036,6/18/2015,2015-06-18,12:16:30 PM,12:16:30,Flowing,0.4,0.4,,14.8,14.8,,6.4,6.4,,21.0,21.0,,13.0,13.0,,9.9,9.9,,99,99.0,,,2015-06-18,2015.0,6.0,18.0,169.0,Summer,1,0,0,1,2,16.8,9.4
132975,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Chicopee,3626800,West Branch Swift River,W2218,WSR01,"[approximately 640 feet upstream from Cooleyville Road Extension, Shutesbury]",River/Stream,,,42.46470593,-72.38454489,15-D502-04,Probe,15-1037,6/18/2015,2015-06-18,12:58:30 PM,12:58:30,Flowing,0.2,0.2,,17.4,17.4,,5.8,5.8,,30.0,30.0,,20.0,20.0,,9.0,9.0,,95,95.0,,,2015-06-18,2015.0,6.0,18.0,169.0,Summer,1,0,0,1,2,19.4,8.5
132976,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2015,QC4,2022-06-02 09:37:52,RSN (2015),Chicopee,3625600,Kings Brook,W1864,KING01,"[Route 67 crossing, Palmer]",River/Stream,,,42.16171173,-72.26845965,15-D502-05,Probe,15-1038,6/18/2015,2015-06-18,2:01:00 PM,14:01:00,Flowing,0.3,0.3,,16.4,16.4,,7.0,7.0,,158.0,158.0,,101.0,101.0,,9.6,9.6,,99,99.0,,,2015-06-18,2015.0,6.0,18.0,169.0,Summer,1,0,0,1,2,18.4,9.1
