ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score
133414,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72014,Cambridge Reservoir,W2670,MAP2L-128,"[index site, southern end of reservoir, Waltham]",Lake,,,42.4102831,-71.2674529,17-C018-01,Lake,10-4961,7/13/2017,2017-07-13,10:47:01 AM,10:47:01,High,5.6,5.6,,17.9,17.9,,6.7,6.7,,1087.0,1087.0,,696.0,696.0,,1.2,1.2,,13,13.0,,,2017-07-13,2017.0,7.0,13.0,194.0,Summer,1,1,0,0,2
133417,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82006,Barkers Pond,W2706,MAP2L-161,"[index site, Acton]",Lake,,,42.4607823,-71.4322555,17-C018-02,Lake,10-4962,7/13/2017,2017-07-13,1:05:57 PM,13:05:57,High,0.5,0.5,,25.0,25.0,,7.0,7.0,,593.0,593.0,,380.0,380.0,,8.2,8.2,,102,102.0,,,2017-07-13,2017.0,7.0,13.0,194.0,Summer,1,0,0,0,1
133418,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82006,Barkers Pond,W2706,MAP2L-161,"[index site, Acton]",Lake,,,42.4607823,-71.4322555,17-C018-02,Lake,10-4962,7/13/2017,2017-07-13,1:12:02 PM,13:12:02,High,1.0,1.0,,25.0,25.0,,7.0,7.0,,593.0,593.0,,379.0,379.0,,8.2,8.2,,100,100.0,,,2017-07-13,2017.0,7.0,13.0,194.0,Summer,1,0,0,0,1
133419,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82006,Barkers Pond,W2706,MAP2L-161,"[index site, Acton]",Lake,,,42.4607823,-71.4322555,17-C018-02,Lake,10-4962,7/13/2017,2017-07-13,1:18:01 PM,13:18:01,High,1.5,1.5,,22.1,22.1,u,6.5,6.5,,629.0,629.0,,402.0,402.0,,5.7,5.7,u,66,66.0,u,,2017-07-13,2017.0,7.0,13.0,194.0,Summer,1,0,0,0,1
133423,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,9:50:02 AM,09:50:02,Normal,0.5,0.5,,26.2,26.2,,7.7,7.7,,526.0,526.0,,336.0,336.0,,8.9,8.9,,111,111.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133424,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,9:53:02 AM,09:53:02,Normal,1.0,1.0,,26.0,26.0,m,7.6,7.6,m,525.0,525.0,m,336.0,336.0,m,9.0,9.0,m,112,112.0,m,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133425,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,9:58:01 AM,09:58:01,Normal,2.0,2.0,,24.0,24.0,,7.4,7.4,,520.0,520.0,,333.0,333.0,,8.8,8.8,,106,106.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133427,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:06:01 AM,10:06:01,Normal,4.0,4.0,,12.1,12.1,u,6.5,6.5,,525.0,525.0,,337.0,337.0,,6.2,6.2,,58,58.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133428,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:09:58 AM,10:09:58,Normal,5.0,5.0,,9.2,9.2,u,6.4,6.4,,527.0,527.0,,337.0,337.0,,5.5,5.5,,49,49.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133429,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:12:31 AM,10:12:31,Normal,6.0,6.0,,7.3,7.3,m,6.4,6.4,m,526.0,526.0,m,337.0,337.0,m,4.7,4.7,"m, u",40,40.0,"m, u",,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,1,0,1,3
133430,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:17:01 AM,10:17:01,Normal,7.0,7.0,,6.5,6.5,,6.4,6.4,,529.0,529.0,,339.0,339.0,,5.2,5.2,,43,43.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133431,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:21:02 AM,10:21:02,Normal,8.0,8.0,,6.0,6.0,,6.5,6.5,,532.0,532.0,,341.0,341.0,,6.1,6.1,,50,50.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133432,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:25:03 AM,10:25:03,Normal,9.0,9.0,,5.7,5.7,,6.5,6.5,,542.0,542.0,,347.0,347.0,,5.4,5.4,,44,44.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133434,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:33:01 AM,10:33:01,Normal,11.0,11.0,,5.5,5.5,,6.4,6.4,,660.0,660.0,,422.0,422.0,,0.2,0.2,u,<2,-2.0,u,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,1,0,1,3
133436,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81046,Fort Pond,W0603,MAP2L-168,[Lancaster],Lake,,,42.52346976,-71.6880925,17-C030-01,Lake,10-5147,7/18/2017,2017-07-18,10:40:31 AM,10:40:31,Normal,13.0,13.0,,5.4,5.4,,7.0,7.0,,989.0,989.0,,633.0,633.0,,0.7,0.7,u,5,5.0,u,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,1,0,1,3
133438,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81111,Robbins Pond,W2688,MAP2L-145,"[index site, Harvard]",Lake,,,42.5375642,-71.6046167,17-C030-02,Lake,10-5148,7/18/2017,2017-07-18,12:33:00 PM,12:33:00,Normal,0.5,0.5,,26.0,26.0,,7.3,7.3,,948.0,948.0,,607.0,607.0,,6.7,6.7,,84,84.0,,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133439,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81111,Robbins Pond,W2688,MAP2L-145,"[index site, Harvard]",Lake,,,42.5375642,-71.6046167,17-C030-02,Lake,10-5148,7/18/2017,2017-07-18,12:38:32 PM,12:38:32,Normal,1.0,1.0,,24.9,24.9,,7.2,7.2,,944.0,944.0,,604.0,604.0,,5.3,5.3,u,65,65.0,u,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,0,0,1,2
133440,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Nashua,81111,Robbins Pond,W2688,MAP2L-145,"[index site, Harvard]",Lake,,,42.5375642,-71.6046167,17-C030-02,Lake,10-5148,7/18/2017,2017-07-18,12:43:01 PM,12:43:01,Normal,1.5,1.5,,23.9,23.9,,7.0,7.0,,947.0,947.0,,606.0,606.0,,2.7,2.7,u,32,32.0,u,,2017-07-18,2017.0,7.0,18.0,199.0,Summer,1,1,0,1,3
133443,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82059,Heart Pond,W2684,MAP2L-139,"[index site, western lobe, Chelmsford]",Lake,,,42.5663185,-71.388142,17-C031-01,Lake,10-5149,7/19/2017,2017-07-19,9:35:01 AM,09:35:01,**,0.5,0.5,,27.1,27.1,,7.1,7.1,,782.0,782.0,,500.0,500.0,,8.6,8.6,,110,110.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,0,0,0,1
133444,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82059,Heart Pond,W2684,MAP2L-139,"[index site, western lobe, Chelmsford]",Lake,,,42.5663185,-71.388142,17-C031-01,Lake,10-5149,7/19/2017,2017-07-19,9:41:01 AM,09:41:01,**,1.5,1.5,,24.5,24.5,,6.5,6.5,,774.0,774.0,,495.0,495.0,,4.9,4.9,,60,60.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,1,0,0,2
133450,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Merrimack,84044,Nabnasset Pond,W2674,MAP2L-132,"[index site, north of Lake Shore Drive, Westford]",Lake,,,42.6167752,-71.42794,17-C031-02,Lake,10-5150,7/19/2017,2017-07-19,12:35:00 PM,12:35:00,**,0.5,0.5,,26.7,26.7,,8.0,8.0,,405.0,405.0,,259.0,259.0,,9.4,9.4,,119,119.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,0,0,0,1
133451,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Merrimack,84044,Nabnasset Pond,W2674,MAP2L-132,"[index site, north of Lake Shore Drive, Westford]",Lake,,,42.6167752,-71.42794,17-C031-02,Lake,10-5150,7/19/2017,2017-07-19,12:39:59 PM,12:39:59,**,1.5,1.5,,26.0,26.0,,7.9,7.9,,405.0,405.0,,259.0,259.0,,9.5,9.5,,118,118.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,0,0,0,1
133452,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Merrimack,84044,Nabnasset Pond,W2674,MAP2L-132,"[index site, north of Lake Shore Drive, Westford]",Lake,,,42.6167752,-71.42794,17-C031-02,Lake,10-5150,7/19/2017,2017-07-19,12:45:34 PM,12:45:34,**,2.5,2.5,,24.7,24.7,,7.6,7.6,,404.0,404.0,,259.0,259.0,,9.1,9.1,,111,111.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,0,0,0,1
133453,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Merrimack,84044,Nabnasset Pond,W2674,MAP2L-132,"[index site, north of Lake Shore Drive, Westford]",Lake,,,42.6167752,-71.42794,17-C031-02,Lake,10-5150,7/19/2017,2017-07-19,12:50:02 PM,12:50:02,**,3.5,3.5,,23.5,23.5,,7.0,7.0,,402.0,402.0,,258.0,258.0,,7.3,7.3,,88,88.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,0,0,0,1
133454,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Merrimack,84044,Nabnasset Pond,W2674,MAP2L-132,"[index site, north of Lake Shore Drive, Westford]",Lake,,,42.6167752,-71.42794,17-C031-02,Lake,10-5150,7/19/2017,2017-07-19,12:54:02 PM,12:54:02,**,4.5,4.5,,18.6,18.6,,6.6,6.6,,400.0,400.0,,256.0,256.0,,2.9,2.9,,32,32.0,,,2017-07-19,2017.0,7.0,19.0,200.0,Summer,1,1,0,0,2
133458,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Neponset,73043,Ponkapoag Pond,W2097,MAP2L-159,"[deep hole, Randolph]",Lake,,,42.19218292,-71.09296807,17-C032-01,Lake,10-5151,7/20/2017,2017-07-20,10:21:01 AM,10:21:01,Normal,0.5,0.5,,27.9,27.9,,7.2,7.2,,279.0,279.0,,178.0,178.0,,8.2,8.2,,106,106.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133459,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Neponset,73043,Ponkapoag Pond,W2097,MAP2L-159,"[deep hole, Randolph]",Lake,,,42.19218292,-71.09296807,17-C032-01,Lake,10-5151,7/20/2017,2017-07-20,10:25:01 AM,10:25:01,Normal,1.0,1.0,,27.6,27.6,,7.3,7.3,,279.0,279.0,,179.0,179.0,,8.2,8.2,,106,106.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133460,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Neponset,73043,Ponkapoag Pond,W2097,MAP2L-159,"[deep hole, Randolph]",Lake,,,42.19218292,-71.09296807,17-C032-01,Lake,10-5151,7/20/2017,2017-07-20,10:35:31 AM,10:35:31,Normal,1.5,1.5,,26.0,26.0,u,7.3,7.3,,286.0,286.0,,183.0,183.0,,9.1,9.1,,114,114.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133461,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Neponset,73043,Ponkapoag Pond,W2097,MAP2L-159,"[deep hole, Randolph]",Lake,,,42.19218292,-71.09296807,17-C032-01,Lake,10-5151,7/20/2017,2017-07-20,10:41:32 AM,10:41:32,Normal,1.7,1.7,,25.5,25.5,u,7.4,7.4,,285.0,285.0,,182.0,182.0,,9.2,9.2,,114,114.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133462,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,12:45:01 PM,12:45:01,Normal,0.5,0.5,,28.2,28.2,,8.8,8.8,,503.0,503.0,,322.0,322.0,,9.8,9.8,,128,128.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133463,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,12:50:01 PM,12:50:01,Normal,1.5,1.5,,27.6,27.6,,8.9,8.9,,502.0,502.0,,321.0,321.0,,10.3,10.3,,132,132.0,,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133464,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,12:55:02 PM,12:55:02,Normal,2.5,2.5,,25.1,25.1,u,8.9,8.9,,496.0,496.0,,318.0,318.0,,11.1,11.1,u,136,136.0,u,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133465,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,1:00:00 PM,13:00:00,Normal,3.5,3.5,,23.2,23.2,,7.0,7.0,,495.0,495.0,,317.0,317.0,,6.8,6.8,u,81,81.0,u,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,0,0,1,2
133466,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,1:05:01 PM,13:05:01,Normal,4.5,4.5,,20.5,20.5,u,6.6,6.6,,499.0,499.0,,320.0,320.0,,3.5,3.5,u,40,40.0,u,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,1,0,1,3
133467,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Charles,72092,Lake Pearl,W0970,MAP2L-154,"[deep hole, Wrentham]",Lake,,,42.06605001,-71.3520429,17-C032-02,Lake,10-5152,7/20/2017,2017-07-20,1:10:01 PM,13:10:01,Normal,5.5,5.5,,16.2,16.2,u,6.6,6.6,,507.0,507.0,,324.0,324.0,,0.3,0.3,u,3,3.0,u,,2017-07-20,2017.0,7.0,20.0,201.0,Summer,1,1,0,1,3
133471,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,9:42:02 AM,09:42:02,Normal,0.5,0.5,,24.8,24.8,,7.2,7.2,,303.0,303.0,,194.0,194.0,,7.9,7.9,,98,98.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133472,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,9:46:32 AM,09:46:32,Normal,1.5,1.5,,24.8,24.8,,7.2,7.2,,303.0,303.0,,194.0,194.0,,7.9,7.9,,98,98.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133473,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,9:50:58 AM,09:50:58,Normal,2.5,2.5,,24.8,24.8,,7.2,7.2,,303.0,303.0,,194.0,194.0,,7.9,7.9,,98,98.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133474,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,9:56:00 AM,09:56:00,Normal,3.5,3.5,,24.8,24.8,,7.1,7.1,,303.0,303.0,,194.0,194.0,,7.8,7.8,,97,97.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133475,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,10:01:01 AM,10:01:01,Normal,4.5,4.5,,22.5,22.5,,6.4,6.4,,295.0,295.0,,189.0,189.0,,2.4,2.4,,29,29.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,1,0,1,3
133476,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82011,Boons Pond,W2672,MAP2L-129,"[index site, south central lobe, Stow]",Lake,,,42.39611,-71.4949986,17-C033-01,Lake,10-5153,7/25/2017,2017-07-25,10:05:31 AM,10:05:31,Normal,5.5,5.5,,17.5,17.5,u,6.3,6.3,,284.0,284.0,,182.0,182.0,,0.3,0.3,u,3,3.0,u,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,1,0,1,3
133478,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82007,Bartlett Pond,W2717,MAP2L-172,"[index site, Northborough]",Lake,,,42.3167909,-71.6184564,17-C033-03,Lake,10-5154,7/25/2017,2017-07-25,2:01:02 PM,14:01:02,Normal,0.5,0.5,,21.4,21.4,,6.6,6.6,,541.0,541.0,,346.0,346.0,,3.8,3.8,,44,44.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,1,0,1,3
133479,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82007,Bartlett Pond,W2717,MAP2L-172,"[index site, Northborough]",Lake,,,42.3167909,-71.6184564,17-C033-03,Lake,10-5154,7/25/2017,2017-07-25,2:05:29 PM,14:05:29,Normal,1.0,1.0,,21.4,21.4,,6.6,6.6,,541.0,541.0,,346.0,346.0,,3.5,3.5,,40,40.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,1,0,1,3
133482,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82070,Little Chauncy Pond,W2690,MAP2L-146,"[index site, Northborough]",Lake,,,42.3059341,-71.6172087,17-C033-02,Lake,10-5155,7/25/2017,2017-07-25,12:08:59 PM,12:08:59,Normal,0.5,0.5,,22.6,22.6,,6.7,6.7,,479.0,479.0,,307.0,307.0,,5.0,5.0,,59,59.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133483,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82070,Little Chauncy Pond,W2690,MAP2L-146,"[index site, Northborough]",Lake,,,42.3059341,-71.6172087,17-C033-02,Lake,10-5155,7/25/2017,2017-07-25,12:13:00 PM,12:13:00,Normal,1.0,1.0,,22.6,22.6,,6.7,6.7,,479.0,479.0,,307.0,307.0,,5.1,5.1,,60,60.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133484,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82070,Little Chauncy Pond,W2690,MAP2L-146,"[index site, Northborough]",Lake,,,42.3059341,-71.6172087,17-C033-02,Lake,10-5155,7/25/2017,2017-07-25,12:17:31 PM,12:17:31,Normal,1.5,1.5,,22.5,22.5,,6.7,6.7,,479.0,479.0,,307.0,307.0,,5.1,5.1,,60,60.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
133485,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2017,QC4,2022-06-02 10:08:59,MAP2 Lakes (2017),Concord (SuAsCo),82070,Little Chauncy Pond,W2690,MAP2L-146,"[index site, Northborough]",Lake,,,42.3059341,-71.6172087,17-C033-02,Lake,10-5155,7/25/2017,2017-07-25,12:22:00 PM,12:22:00,Normal,2.0,2.0,,22.5,22.5,,6.7,6.7,,479.0,479.0,,307.0,307.0,,5.1,5.1,,60,60.0,,,2017-07-25,2017.0,7.0,25.0,206.0,Summer,1,0,0,1,2
